Product	Date_Posted	Star_Rating	Title	Review_Text
Panasonic Lumix DMC-TS2 14.1 MP Waterproof Digital Camera with 4.6x Optical Image Stabilized Zoom with 2.7-Inch LCD (Yellow)	19-JUL-14	5	A Must Have  !!!	Love it Dose every thing you need and more the Under water features are great . we took so many great pictures
Panasonic Lumix DMC-FH20K 14.1 MP Digital Camera with 8x Optical Image Stabilized Zoom and 2.7-Inch LCD (Black)	24-JUL-14	5	Five Stars	still in use easy to use great pics
Panasonic Lumix DMC-TS2 14.1 MP Waterproof Digital Camera with 4.6x Optical Image Stabilized Zoom with 2.7-Inch LCD (Blue)	21-JUL-14	5	I've had this camera now for over 3 years and use it almost weekly in harsh conditions and it still works great an was one of my	I bought this camera off a whim in the Dubai airport and was certain I was getting ripped off.  However, I've had this camera now for over 3 years and use it almost weekly in harsh conditions and it still works great an was one of my best purchases ever.  I have tried many other shockproof/waterproof cameras before only to have them survive one trip then die.  I live in sub-Saharan Africa where it's constantly dusty.  This camera has been to the bottom of Lake Malawi, in the oceans in Mozambique, up Kilimanjaro, snows of Alaska and has yet to let me down.  I have dropped it many times from heights that would normally destroy a camera, but this one just bounces and continues working.  I've dropped it 100 m down in a lake, found it 3 hours later and still worked fine.  It's been in many a monsoon rainstorm, sandstorms, and snow storms.. I would suggest getting the camera with it's small plastic protection sheath (not the large one); this helps keep the dirt, sand, and water out of the internal portions.  The camera will tell you when there's a piece of sand in the insides (it's never been wrong).. Photo quality is great and I'm often asked if photos are off an SLR.  Zoom though compromises the quality and photos become grainy when blown up.. Underwater pictures are clear and does an excellent job capturing underwater color.. If want a camera that you can abuse and will be forgiving, go with this Lumix.
Panasonic Lumix DMC-TS2 14.1 MP Waterproof Digital Camera with 4.6x Optical Image Stabilized Zoom with 2.7-Inch LCD (Blue)	05-AUG-14	4	I was sent the wrong camera, but like the wrong one better now. And these cameras are pretty great, too.	OK.  I'm giving this 3-stars ONLY because of the fact that this was NOT the product I had originally bought. Apparently, if they are out of the product you pay for, they simply send you the next step up instead. And it caused me to have to go buy an entirely different underwater housing so that I can take it diving in greater depths without worrying. This was addressed, and the seller refunded my difference, and actually the camera I bought is even better. So I'll chalk it up as a win-win.. That being said, these TS2 models are great! I've owned one before and took it around the world on dive trips a few times before it randomly died on dry land. The image quality isn't as stunning as my Canon Powershot G models, by any means, but they are rugged enough to take everywhere and not have to worry about rain or being on a boat, or sand. I just wish the color and clarity of images were a little better. But I know it's hard to compete with Canon, Fuji, or Sony in that field!. The model that I was actually sent when I purchased this product, was the Lumix TS-5 model. And, although this forced me to have to make another large purchase to have the underwater housing, I can honestly say the TS-5 model is actually quite a step up from the original one! There is an advanced underwater function that adds a bit of a red filter to get better color accuracy underwater, and there is also a handheld night shot setting, and a long exposure (15 or 30 seconds) that is great for taking low light images. I've noticed the lighting captures better as well. OH - and there's Wi-Fi on this one, so you can send images to your phone, in case you want to send someone images or post online while you're out of range of your computer. So there's that. Even though I was EXTREMELY unhappy when I made the purchase, this last dive trip has helped me warm up to the fact that I ended up getting a better camera.
Vivitar Vivicam 8690 Silver 8.1 Megapixel Digital Camera	07-AUG-14	4	I really like the camera	I really like the camera. I just wish I could get the 1024 resolution. and love the video option . it simple easy to use the menu a little confusing so was better to look online for better instructions but over all it's a great camera for the money. easy to load batteries and the battery compartment clip is good I bought more costly cameras and the battery clip holder breaks. I own three of these now. the digital zoom is easy to use and that a feature I use mostly that and video only holds 8 gig sd card but I live with that. I use it all the time and no complaints got my first one 2 years ago still works but cracked the screen so glued it and made clear plastic cover go over it and works fine. my neighbors like throw rocks at my truck why video important so I get enough video time to load and unload and actually video one neighbor doing it. so yes very happy sorry the camera been discontinue. shame people come out with the right idea on things then poof it gone to something worse. sigh, recommend it . sure will.
Olympus 14 Megapixel Stylus-7030 Digital Camera - Orange	27-JUL-14	5	Like it!	Really like this camera. My husband liked it so much he took it away from me and uses it for construction pictures he takes at work. Very easy to use alot of fun ways to review and edit. Good zoom for price
Philips See Me See YouÃ¢â€žÂ¢ Digital Camera	11-AUG-14	3	Inexpensive Camera	This is a very inexpensive camera but good enough for my 7yo granddaughter to play around with but that's about it. The plastic mirror on the front slides off the lens which is good protection for the lens and serves nicely for selfies. I have not had a chance to do much with it at this point.
Sony DCRSX44 DCR-SX44 4GB Flash memory Handycam Camcorder with 60x Optical Zo...	11-AUG-14	5	Good morning all these objects came Congratulations perfect and they ...	Good morning all these objects came Congratulations perfect and they were very nice thank you send your best deals to remain a loyal customer dede Caracas Venezuela
Sony DCR-SR68 80GB Hard Drive Handycam? Camcorder Blue + 8GB Kit	03-AUG-14	5	Great investment.	Still going strong today. Use it for trips and YouTube Videos.
Olympus X-42 12 Megapixel 5x Zoom Digital Camera- Black	09-AUG-14	4	Four Stars	Camera eating the battery
Fujifilm FinePix Z33WP 10 MP Waterproof Digital Camera with 3x Optical Zoom (...	25-JUL-14	4	My favorite!	I've owned about 4 digital cameras in my life and this Fujifilm Finepix Z33WP was my favorite. (Granted they were all cheaper cameras.)  I broke my Canon camera at the beach (with barely any moisture or sand) and I broke my Nikon camera in a mosh pit so I looked for a waterproof camera with a stable, non retracting lens. This Z33WP was perfect! It went in the ocean with me many times, in the swimming pool (I tested it to about 12ft depth), in the hot tub, the rain, the sprinkler, the snow, the river, the sink, even some waterfalls, EVERYWHERE I could use it underwater I did and it ALWAYS held up without leaking! I had this camera since Target started selling it in 2009 and it lasted me until yesterday (2014), about 5 years! I was hell on this camera, so I'd say its definitely durable! Sand never hurt it, dropping it on everything never hurt it (I never put it in a case & I lost the wrist strap so it fell a lot, not to mention EVERYTHING in my purse always breaks but this camera never did), I even lost it out of my pocket in the pouring rain once and found it about 6 hours later laying in swampy flooded grass in perfect working order! The battery always lasted me all day if I used it after a full overnight charge. It takes decent pictures, the only problems I had were in low light conditions with blurriness. I was surprised at the sound quality compared to any other digital camera I've had, it was weird how much better everything sounded. From my fiance's acoustic and electric guitar jams, to louder live performances like concerts and rave events, even underwater videos of my niece yelling "Marco Polo". This camera had good sound quality in every tone, volume, and setting/climate/environment. It was a lot better than I thought it would be. Sometimes the flash is too bright up close and in low light (without flash) it can be too dark and blurry but with decent light it is good quality. It has a decent zoom and takes good quality magnified shots. The only other issues I ever had with it were that the battery cover piece on the camera wore and cracked over time, and I cracked the screen somehow (small 1/2 inch crack on edge of screen) but the camera still never retained water or had any difficulties. Picture perfect ;)  After 5 years I broke it beyond repair but I am assuming normal people aren't as hard on digital cameras as me :P. Overall, it was a sturdy camera that does what it says and does it pretty well. I think it was worth every penny paid. Good starter camera for responsible teens.
Polaroid CAA-200LC 2MP CMOS Digital Camera with 1.44-Inch LCD Display (Blue)	06-AUG-14	1	Never by this camera.	Bought this camera took a few pictures but could not download them found out the operating system is only supported by Vista or older.
Samsung TL205 Dual View 12.2MP Digital Camera with 3x Optical Zoom + 4GB Accessory Kit	04-AUG-14	3	Three Stars	Fast shipping not bad.
Panasonic Lumix DMC-ZS10 14.1 MP Digital Camera with 16x Wide Angle Optical Image Stabilized Zoom and Built-In GPS Function (Red) Accessory Saver 8GB Bundle	02-AUG-14	5	Love love love my camera	Love love love my camera.  The shutter lag is a bit slow but maybe I just don't know what I'm doing and it's too bulky to slip into a pocket or most evening purses but man oh man does it take great pictures and that zoom is incredible.
GE X5 Power Pro Series 14.1 MP Digital Camera with 15X Optical Zoom	26-JUL-14	5	An Inexpensive Choice for Practical Photographs	I've now had my GE X5 for nearly 5 years and its still going strong. I absolutely love this thing and have even purchased a few more since to give as gifts.. Although I don't take photos as much as I used to this little camera does everything I need when I do want to shoot picture's.. One of the things I have noticed with this aging is when the camera sits and the batteries have begun to discharge is it will cause it to have a problem with the lens opening properly. Just don't try to push or pull it. This just indicates the batteries need changed, pretty simple solution. I use this a lot to take close up photos when I sell on eBay. Sometimes they are too good, if that seems wrong then I will try to explain.  These new digital cameras pick up more than what we would normally see with our plain vision or in other word every speck of dust or crazing in porcelain is enhanced making it show up and look much worse than what we really need to see.. Also sometimes when you are in good lighting and you take a photo of say a nice looking gal who seems to have perfect make-up.  well if she uses concealer around her eyes under the make up then that appears and looks like raccoon eyes. Its actually quite funny unless you are wanting that perfect family photo.. If you are expecting to take professional photos for something such as the main wedding pics then I would recommend something better however if you are going on vacation and just want an easy to use camera that takes good photos then at this price tit perfect.. One thing I did do was purchase larger cards for these but unless you take a whole lot of photos or plan to record a lot then I don't recommend too much space otherwise when you take it to get them printed you'll be there forever.. Bottom line, this is inexpensive, practical and a nice little camera to have.
GE X5 Power Pro Series 14.1 MP Digital Camera with 15X Optical Zoom	26-JUL-14	5	This is a great camera! I became a fan of bridge cameras ...	This is a great camera! I became a fan of bridge cameras some time ago with a Minolta Z6.  I dropped and broke my cherished z6 back in the spring and bought this as a replacement.  I am very happy with it.
Panasonic DMC-FH22 14.1 MP Digital Camera with 8x Optical Zoom and Touchscreen - Black	11-AUG-14	4	Good Camera, Good Value	Good Camera, Good Value.  A good all-around compact P&S camera.  Nice 8X lens & features, programs.  Came out aorund 2010 or 2011, so a bit dated now if you're buying at retail.  My only complaint is that the battery compartment door often opens accidently.  The sound & volume level on videos is very low when using camera playback.
Polaroid 10.0	06-AUG-14	5	and was easy to navigate	Took lovely pictures, and was easy to navigate.
Olympus 10 Megapixel Waterproof 3X Optical Zoom Digital Camera Red	27-JUL-14	4	Is definitely waterproof and does a decent job considering it's ...	Is definitely waterproof and does a decent job considering it's size/cost/etc.  Wish there wasn't a weird lil sub card adapter that i had to use.  Just one more thing to lose.
Kodak Easyshare Z915 Digital Camera	17-JUL-14	5	Works great for closeup pictures	Works great for closeup pictures
Fujifilm FinePix AX200	30-JUL-14	2	Two Stars	Only after less than a year. stopped working
Olympus Stylus Tough 6020 14MP Digital Camera (Pink) + 8GB Accessory Kit	20-JUL-14	1	Don't buy	Horrible camera. flash doesn't provide enuf flash. 
GE 12MP Digital Camera with 3X Optical Zoom and 2.4 Inch LCD with Auto Brightness	27-JUL-14	5	Five Stars	Great camera for the price.
Sony TX Series DSC-TX9/H 12.2MP Digital Still Camera with "Exmor R" CMOS Sensor and 3D Sweep Panorama	29-JUL-14	5	Had one that I loved, dropped it and wanted another	I believe I bought the last available model of this camera. Had one that I loved, dropped it and wanted another.. Great little camera, ties great photos even in 3D!
Sony TX Series DSC-TX9/H 12.2MP Digital Still Camera with "Exmor R" CMOS Sensor and 3D Sweep Panorama	12-AUG-14	5	This TX Cyber-shot 12 Megapixel Sony Really Rocks !	This is a very good Sony DSC-TX,Sony's cyber shot range camera. I love its sleek,thin stylish designed and elegance with a 3.5inch large screen in the rear,and all the menu settings by touching the fully occupied rear screen that 's very responsive. Its Sony's 3.6v rechargable battery is not so good in the long run on the shooting with only 630MAh juice but it's not bad on holding the charge and taking more photos than any AA rechargable batteries of my other Nikon,Canon digital cameras. The camera captures impressive landscapes with iSweep Panorama wide mode and in 3D.But I do not and I haven't used the 3-D mode.  The camera takes clear and crisp images in low light. This camera can take a very good picture and shooting a cool video in a very low light,I mean just a dim sleeping light. Thanks to Sony's "Exmor R" CMOS sensor. You'll also be impressed by Superior Auto, Background Defocus and Full HD 1080/60i AVCHD movies.8 Enjoy it all on an easy to view 3.5" touch screen. I do not travel and using the Sony camera a lot. On the other hand, I use it to take advertisement photos for the Internet selling merchandises and I was amazed its clear and crisp pictures to provide the very clear and details in every picture I took. The best thing I really like about this Sony is its top of the line 25mm Carl Zeiss Vario-Tessar Lens(4x optimal zoom). I am not good in typing and am not want to by using this Sony to take a very close-up pictures of their ants like really small instructional words on my selling item's outer boxes that other cameras don't. I have many good digital cameras and they provided very vibrant photos in normal shootings but downed side(blurred)in taking a very close up that almost touches the shooting objects with the very,very small words printed on the merchandise I needed for my photo ads. And besides this Sony,hi-end smart phones such as i-phones and Samsung phones also do too! Although its 12 megapixels,it takes very beautiful pictures and sometimes exceeds other brand cameras with 18 megapixels and it processes a large digital files than other cameras do and it processes 3.8 to 4 megabyte digital file on a single photo that I set to only 8 megapixel mode. The two gig sd card comes with the camera just merely enough for your casual photos. If you're traveling and need a video shooting on this Sony,that's a big different thing. With 1080i AVCHD Movie Mode and I think avchd might be a Blu-ray movie mode that it takes a huge file with 30 minutes of shooting,it might consumes a 20-25 gig of digital blu-ray file that you need at least a 16-32gig sd card and I have two ultra fast 64gig sd cards for my movie modes. This Sony shoots a very beautiful video that you won't be dis-pointed ! The draw-back is it does not have stabilized built-in,so be really careful to stable(impressed your movements)when you're shooting the videos,otherwise the blurred result.
Fujifilm FinePix S2800HD 14 MP Digital Camera with 18x Wide Optical Zoom and 3.0-Inch LCD	07-AUG-14	5	I like the small lightweight over and above my heavyweight SLR	had this camera for two years now and it works flawlessly. I like the small lightweight over and above my heavyweight SLR.
Panasonic Lumix DMC-FZ100 14.1 MP Digital Camera with 24x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black	01-AUG-14	5	this camera is the best one so far	this camera is the best one so far.  easy to use and with a leica lens the sharp and clear images are great.  the camera is light weight and easy to use.  I do not miss my 35mm much (ok a little). this is the camera for these times when the 35mm cameras are waning
Panasonic Lumix DMC-FZ100 14.1 MP Digital Camera with 24x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black	06-AUG-14	5	Very nice, easy to use	Very nice, easy to use.  I was very surpriesed by the quality of the sound when taking video.  I was able to make a YouTube of my band using the sound from the camera, and it was not distorted.
Panasonic Lumix DMC-FZ40 14.1 MP Digital Camera with 24x Optical Image Stabilized Zoom and 3.0-Inch LCD - Black	28-JUL-14	5	Great camera! Highly rated in camera reviews	Great camera!. Highly rated in camera reviews.
Panasonic Lumix DMC-TS10	19-JUL-14	5	the seals and gaskets work just fine.	I bought this as a gift for one of our daughters several years ago and she is still using it.  When I bought it, it was the top rated waterproof small camera.  It has produced both outstanding photos and exceptional HD videos.  It is a gem.  It is still totally waterproof; the seals and gaskets work just fine.
Panasonic Lumix DMC-LX5	23-JUL-14	4	Very good ... but NOT great.	I typically use RAW. I'm glad to have it and the ability to adjust the Aperture and Shutter Speed manually. However, the "grain" of my photos is very noticeable; it doesn't look like film grain, it's just weird and somewhat ugly.
Panasonic Lumix DMC-LX5	27-JUL-14	5	Five Stars	very good quality product. photos as well as video capture quality is also very good. very good lens. 
Panasonic Lumix DMC-LX5	11-AUG-14	3	I do however feel like this is an amazing video recorder	I did not feel this camera was really worth the price for pictures.. I do however feel like this is an amazing video recorder.
Vivitar Vivicam 5028 5.1MP Digital Camera, 8x Digital Zoom, 2.4 Screen	26-JUL-14	1	One Star	Easy enough to use but the camera takes the worst photos i have seen in a LONG time.
Fujifilm FinePix J40 12.2 MP Digital Camera with 3x Optical Zoom and 3-Inch LCD (Includes 2 GB SD Memory Card)	27-JUL-14	4	Much nicer than the price would lead you to believe!	I bought this because it was cheap and my young daughter wanted her own digital camera.  I've had to use it when I forget my camera and have been quite impressed with its image quality for the price.  Plus, it's been about two years and my accident-prone child hasn't broken it yet and she uses it A LOT.  Great product.
Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD	14-JUL-14	4	meh, it's not bad...	It's not a bad camera, not a great one either.  but it takes interesting pictures. If you do it just right, it takes pictures with a lot of depth and detail, it's almost like being there. I guess it takes some practice. I'm not sure if it's this thing's fault or not, but my memory card doesn't work in the camera anymore. It works fine in the computer, I got the pictures from it, but the camera is using internal memory, which is about 3 3-D pictures. I do have a bit of buyer's remorse.
Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD	27-JUL-14	5	an excellent camera for its  price	An excellent camera- compact, well-designed, and versatile.  I bought a second one because I liked it so much.  There is much to recommend it.
Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD	29-JUL-14	3	Not bad but not as good as it could be.	I like the 3D screen on the back of the W3 that you can view without the glasses. The images the camera shoots are good in high light levels but the quality falls off quickly in lower light. The biggest issue with the W3 is the lens is not very wide so composition might be a challenge in tight places.. I also had a issue with the video feature with a dead pixel that apparently is fairly common according to some searches I did on this camera.. The W3 is fairly inexpensive these days and is fun to mess around with as a hobby camera but if you want to get serious get the dual go-pro 3d package.
Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD	04-AUG-14	5	Wow	For the price, this thing is amazing.  A few dead pixels on the screen now, but it does not affect the quality of the image at all.  The results are still amazing, especially when plugged into my 3D TV.  Still can't believe I am seeing a 3D image without glasses on the built-in screen - neither can anyone else I show.
Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD	07-AUG-14	4	A decent replacement from the old 3d film cameras.	I still own two 3d film cameras with three lenses each and was disappointed to learn that the developing of the film from those cameras is pretty much nonexistent.  I know Snap3d advertises making 3d prints out of 3d digital files made from those cameras and the newest digital 3d cameras. From their website, I researched various digital cameras and decided to buy this one. It is a 2 lens camera with rechargeable battery.  For those who don't have a 3d TV like myself, this will show you what the pictures look like and your current view in 3d.  I haven't tried too many shots indoors that require the flash.  Some pictures seem impossible to take in 3d. How is that so? I don't know but there is an adjustment at the top of the camera to try to align the left and right pictures taken from those lenses on each picture. My biggest complaint is the rotating wheel on the upper right in the back used to change selections is too loose and can move if put in a pocket or bag.  I have found the wheel to have moved from simply taking it out of the bag from the last time I used it. Other than that, it is a decent replacement in the now digital picture world from the old 3d film cameras. There is a side of me that will keep looking for something better but this will work for now.
Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD	11-AUG-14	5	The 3D views are fantastic.	Performed as expected.  The 3D views are fantastic.
Vivitar ViviCam iTwist V7028 Digital Camera - Blueberry	09-AUG-14	1	Breaks easy	This camera broke not long after I got it. Not as in a cracked screen or doesn't record I mean it won't even turn on anymore even with a whole night of it being on the charger. This happened a few days after I got it and all I did with it was put it on my desk.
Canon PowerShot SX130IS 12.1 MP Digital Camera with 12x Wide Angle Optical Image Stabilized Zoom with 3.0-Inch LCD	30-JUL-14	2	My Canon SX-130 Camera is an Alkaline Battery Junkie	I've been a fan of Canon since waaay back in the film days.  Canon quality was bar none; Canon even made copiers that were excellent.  So it was no wonder I bought this camera, after researching many models.  I bought  it because 1) it was heavy enough to hold in my hand (smaller cameras tend to "take wings and fly" while I'm shooting, thereby making a blurry picture), 2) it was a Canon, 3) it has a nice telephoto lens and 4) the screen on back  was large enough so that I didn't have to go running for my glasses every time I was shooting.  This was my first experience with a digital camera, if that gives you an idea.. What I now have with over two years of shooting is a serious problem with battery life.  At first, the alkalines (just two) seemed to last forever.  I didn't use video so it was no wonder. Then I decided to buy some rechargables when the alkalines started showing some wear.  A set of four RayoVac I thought should do the trick.  Well, for a while.  Then I thought it was the rechargables--could I have left them charging for too long?  Maybe.  The red light on the charger never went off after the first time I charged them and used them in the camera.  Hmmm.  Another set of rechargeables, 2800 mah, bought here on Amazon and specifically for the camera (at least it said).  And after the very first charge and battery insertion, the camera acted like I needed new ones after never having taken a shot.  So back to the alkalines.  Which seem to have it working, but with a limited number of shots.. With reading the reviews here, I seem to feel it's the camera and not the batteries.  How could this be?  But there seems to be a common thread with all the reviews--it's the camera.  And the sad thing is, I can't return it.  I just have to accept my camera is hooked on alkaline batteries, and some days it uses a lot of juice, and some days it doesn't.  Maybe it's time I bought the adapter and shelve the rechargables.
Canon PowerShot SX130IS 12.1 MP Digital Camera with 12x Wide Angle Optical Image Stabilized Zoom with 3.0-Inch LCD	11-AUG-14	5	Five Stars	fantastic, simple camera. easy to carry and takes great photos either in manual or automatic.
Canon PowerShot S95 10 MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom and 3.0-Inch LCD	14-JUL-14	4	Best Point and Shoot	I can almost replace my high end digital SLR with this compact gem of a camera. Maybe the best of the point and shoot genre.
Canon PowerShot S95 10 MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom and 3.0-Inch LCD	27-JUL-14	5	best point-and-shoot camera ever	This is the best camera I've ever had in my life, simple as that. Canon really hit the spot on this one. All pictures look great and you really don't need to do anything besides focusing and taking the picture. I've had experience with semi-professional cameras and all, but this little one always travels with me since it's the best point-and-shooter you'll ever experience within this price range (believe me, it's cheap for what it does)
Canon PowerShot S95 10 MP Digital Camera with 3.8x Wide Angle Optical Image Stabilized Zoom and 3.0-Inch LCD	13-AUG-14	5	Five Stars	Great family camera - easy but produces excellent photos
Panasonic DMC-GH1K 12.1MP Four Thirds Interchangeable Lens Camera & 1080p HD Video (Body).	13-JUL-14	5	great pictures and wonderful video's	I use it most every day, great pictures and wonderful video's, for a amateur it is well beyond my needs, all the options. of a professional camera at a point & shoot price, buy a couple of quality lens and you are good to go, you wont be. disappointed.
Canon SX30IS 14.1MP Digital Camera with 35x Wide Angle Optical Image Stabilized Zoom and 2.7 Inch Wide LCD	17-JUL-14	5	Awesome!!	Amazing Camera!! This camera is for your everyday and semi pro life. Its has a lot of the bells and whistle of a DSLR but its not one. Its more of a cross between the DSLR and digital camera.
Canon SX30IS 14.1MP Digital Camera with 35x Wide Angle Optical Image Stabilized Zoom and 2.7 Inch Wide LCD	20-JUL-14	4	This is a very good camera for the price	This is a very good camera for the price.  It is what it says it is in the company's claims.
Canon SX30IS 14.1MP Digital Camera with 35x Wide Angle Optical Image Stabilized Zoom and 2.7 Inch Wide LCD	21-JUL-14	5	Five Stars	has been a great camera - indoor or out
Canon G12 10 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.8 Inch Vari-Angle LCD	16-JUL-14	5	Five Stars	One of the best camera I ever tried. Excellent pictures high quality and great color.
Canon G12 10 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.8 Inch Vari-Angle LCD	17-JUL-14	5	Perfect blend of SLR meets point-n-shoot	This camera is the perfect blend of SLR meets point-n-shoot! It's so simple, yet versatile that it meets the needs and experience of a variety of photographers. The quality is excellent, ease of use, and fits in the hand perfectly. Nice big LCD screen for viewing and more solidly built than an 'ole point-n-shoot camera.. I've had this camera for a while now and am still satisfied and use it regularly. In fact, I gave up the big bulky SLR for the G12 as it's more compact and does just a good a job!
Canon G12 10 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.8 Inch Vari-Angle LCD	25-JUL-14	3	bulky and overpriced.	Waaay overpriced. Image quality is okay for a point and shoot but this thing is maaasssive. And oberpriced. Get a lumix for much less and it's just as good. Prolly better due to the 1.4 lens they have now. Also, optical viewfinder? Really? Who cares? I'd take smaller if it means you'll get rid of the dumb viewfinder.
Canon G12 10 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.8 Inch Vari-Angle LCD	27-JUL-14	4	Nice, solid camera	Pretty flexible, solid camera with nice weight in the hand. Fits nicely in a cargo pant pocket or on my belt. Love the big, tilting viewing screen. Seems to be sharp with good color and I like being able to quickly choose among several ratio formats. I shoot mainly on manual, so I think the camera is a little sluggish when moving between settings and the * button on the back of the camera is badly placed. I constantly press this button by accident when making an adjustment and it changes my exposure settings to an unwanted default.
Canon G12 10 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.8 Inch Vari-Angle LCD	30-JUL-14	5	Five Stars	Excellent conditions!! a very nice camera
Canon G12 10 MP Digital Camera with 5x Optical Image Stabilized Zoom and 2.8 Inch Vari-Angle LCD	02-AUG-14	5	Really great camera for neophytes & pros alike	I love this camera. If I want to, I can adjust it, but mostly I let it do its thing automatically. Great pictures, and the battery lasts a long time, too.
GE A1455 14MP Digital Camera with 5X Optical Zoom and 2.7-Inch LCD with Auto Brightness	11-AUG-14	5	Great Camera	Excellent choice, works well very clear pictures
Sony MHS-TS20 1080p HD 8GB Bloggie Touch Camera in Black + Accessory Kit	31-JUL-14	3	Three Stars	its ok not easy to use and download , a smart phone is easier and cheaper
Sakar Swivel Shot 5.1MP 8x Digital Zoom HD Camera w/180Â° Rotating Lens (Black) -Record Yourself & Enjoy One Touch Sharing	12-AUG-14	1	One Star	Pretty trashy camera. Bought on a whim, for a school experiment. Its worse than most webcams.
Fujifilm FinePix Real 3D W3 Digital Camera with 3.5-Inch LCD Bundle	27-JUL-14	5	Five Stars	goo but does fair in 3d
NEW WP5300 Pink Waterproof 12MP Digital Camera& Video Recorder(compatible with micro SD card)	21-JUL-14	5	Five Stars	very good camera for my 9 year old daughter!
NEW WP5300 Pink Waterproof 12MP Digital Camera& Video Recorder(compatible with micro SD card)	31-JUL-14	5	Amazing	It's an amazing camera for the price of it.
Casio EX-H20GBK Hybrid-GPS Enabled 14 MP Digital Camera with 10x Zoom and 3-Inch LCD (Black)	05-AUG-14	1	Crappy Cameras- Quit working after 5 months.	Bought 2 cameras in Feb 2014 and in July 2014 they both quit working.  They would not turn on anymore.  Sent them back to Casio to see about getting them repaired and they said it will cost $150 for each camera to fix.  We did not misuse these cameras,  they just stopped working one day.  Pretty crappy item if they quit working for no apparent reason and then Casio wants to charge to fix their defective equipment.
Canon PowerShot SD1300IS	17-JUL-14	4	worked fine. Dropped it	Shopping for an upgrade, I saw the unhappy reviews here about this camera's durability.  I've had the opposite experience, so felt I should give another view point. Bought my camera back in early 2010.  I've taken it to all kinds of places, in my jeans pocket, no case.. It's been in my pocket when it poured down rain, worked fine. Dropped it, more than a few times, no issues. It's been stolen by a cat as a toy, and dragged under furniture, no damage.  Taken 1000's of pictures, zooming in and out.  Made in China. Camera buttons and lens all still work flawlessly, and look great.  Crawled around in dusty, and fur filled areas, while holding the camera. Pictures don't have any dark spots from any particles in the lens.. No, I've not cleaned the camera, other than to wipe the LCD screen on my shirt.  Only deducting one star because I feel irritated about having to buy another camera only 4 years later, to get better pictures. Honestly, that's not really the camera's fault.. My only issue is I started taking pictures of small moving animals in low light conditions, and need something a bit more detailed. (If you can't tell from that prior sentence, I'm strictly an ordinary point and shoot user.)  Not entirely certain what I want is even being made though.. This camera had the easiest to operate, with one hand, on/off button I've seen.  The Elph 330 seems like the best upgrade, camera-wise, due to the 340 being less of a camera than the 330, annoyingly.  Unfortunately I got spoiled with this color option, and was hoping for another blue, preferably darker. Considering I don't think they have made an upgrade that is 100% an upgrade (on/off button, etc.), this camera probably deserves a 5 star rating.
Canon PowerShot SD1300IS	17-JUL-14	5	Five Stars	Great price and swift response to replace my identical camera that I broke. Yay for reusing old equipment!
Canon PowerShot SD1300IS	30-JUL-14	5	Can't Go Wrong with Canon	Can't go wrong with Canon.  And if you drop it or break it, they have a plan where you can send it back in and for a discounted amount, they'll send you a brand new one!
Canon PowerShot SD1300IS	03-AUG-14	5	Five Stars	Good product and service
Canon PowerShot SD1300IS	11-AUG-14	5	smh this camera takes great pictures	takes great pictures trust that
Fujifilm FinePix S2700 12.2MP Digital Camera with 18x Optical Zoom, 3" Color LCD	29-JUL-14	5	Five Stars	Camera is in better condition than I expected.  Everything works
Nikon Coolpix L22 12.1MP Digital Camera with 3.6x Optical Zoom and 3.0-Inch LCD	15-JUL-14	5	GREAT CAMERA	this is a great camera, video is wonderful, big screen, and my girls love them, also if you are looking for a GREAT FREE Video dowloader, go here
Nikon Coolpix L22 12.1MP Digital Camera with 3.6x Optical Zoom and 3.0-Inch LCD	08-AUG-14	5	practical camera	I use this camera to film the led displays I sell.. Great work tool.
Canon PowerShot SX210IS	16-JUL-14	5	Good all round camera	I really like this camera.  It has sharp pictures with up to 56x magnification (have often used it as binoculars) and is fairly rugged (have dropped it on several occasions).  This is my second Canon PowerShot SX210 (had to replace my first after dropping it into a pond).
Canon PowerShot SX210IS	29-JUL-14	5	Five Stars	Best little camera ever
Canon PowerShot SX210IS	12-AUG-14	5	Love it!	I love this camera! It looks great and works great!
Nikon Coolpix L110	24-JUL-14	4	for the price you and ease of use for beginner photography it was an overall good	have had this camera for years now and the main complaint i have about it is the non adjustable focus for it.  but.  for the price you and ease of use for beginner photography it was an overall good buy
Nikon Coolpix L110	11-AUG-14	5	Five Stars	Really good camera for the price.  Easy to use.
CANON 4268B001AA CB-2LA BATTERY CHARGER - 4268B001AA	08-AUG-14	5	Works Great	Works as it should
