Product	Date_Posted	Star_Rating	Title	Review_Text
Roamans Women's Plus Size Kate Bigshirt	31-JUL-14	5	Five Stars	Was great going to order more.
Roamans Women's Plus Size Kate Bigshirt	11-AUG-14	1	One Star	It didn't look at all like the picture.  Made me look pregnant!
Roamans Women's Plus Size Kate Bigshirt	11-AUG-14	5	Nice	It is a very comfy shirt, washes well and did not shrink.
Roamans Women's Plus Size Kate Bigshirt	11-AUG-14	5	I'm impressed!	Very very nice big shirt!!! Nice fabric & fit. I received many compliments on it.
Roamans Women's Plus Size Peachskin Camisole	25-JUL-14	4	Nice Top	I love this top, it fit perfect and got lots of compliments.
Roamans Women's Plus Size Peachskin Camisole	31-JUL-14	2	Two Stars	I ends up looking like a maternity top.
Roamans Women's Plus Size Peachskin Camisole	06-AUG-14	5	This is an awesome shirt. It looks spectacular on	This is an awesome shirt.  It looks spectacular on .  and I am a big girl.  Very slimming and the material is silky.  The first time I wore it, a nurse at the doctor's office said how great it looked and asked where I got it.  I actually ordered a second black one to have in reserve for when I wear the first one out.  I liked it that much!
Roamans Women's Plus Size Shawl Collar Ultimate Tee	25-JUL-14	4	Beautiful White Blouse	This blouse was easy to clean & looked great.
Roamans Women's Plus Size Bra Cami	24-JUL-14	3	A bit small	I'm keeping this because sending something back is expensive and a pain, but I wish it were a bit larger.  I'd have to say these run small.  Quality is good, however.
Roamans Women's Plus Size Bra Cami	30-JUL-14	3	While I was pleased it was a little large of course	I've purchased 1X's for several years now. While I was pleased it was a little large of course, I was surprised that the size was that way off.  Not enough to send back, but enough that I will have to cover it with another top.
Roamans Women's Plus Size Bra Cami	06-AUG-14	3	sunshine top	Love the color. This cami wasn't what I expected. The material is thicker then I would've like, and the drape of the fabric is a little off. But no-one will see it but me. Recommend for a younger lady to wear as an outer garment.
Roamans Women's Plus Size Bra Cami	07-AUG-14	5	I love this cami	I love this cami! It came quickly and the yellow is vibrant and beautiful! But it is so big. I should've gotten a smaller size, but it still works!
Roamans Women's Plus Size Trapeze Tunic Tank	31-JUL-14	5	cool and comfortable	Just what I needed to wear around the house and keep cool and comfortable all summer long. Perfect for a hot Hawaiian day. I like it so much, I ordered another one in a different color. Might even get a third one. 
Roamans Women's Plus Size Trapeze Tunic Tank	05-AUG-14	5	Love it!	I ordered down a size on this one.  I am pear shaped and it being trapeze shaped it worked well.  It fits wonderful on the top.  Not to big in the shoulders and does not show my bra under my arms.  It had plenty room in tummy and hip area.  I wear it with leggings and have plenty coverage of my tush.  I would buy again.
Roamans Women's Plus Size Trapeze Tunic Tank	11-AUG-14	5	love it	I am using this for the gym and it is great, fits really well and very soft
Women's Plus Size Shirt, seersucker with generous fit	15-JUL-14	5	I like the shirt and will order more once I get ...	I like the shirt and will order more once I get the right size. They seem to run large.I sent the one I ordered back for a smaller size but no response yet. It has been 2 weeks. I'm still hoping.
Women's Plus Size Shirt, seersucker with generous fit	24-JUL-14	4	It is a good quality product	I bought this too big, but it is extremely comfy. It is a good quality product.
Woman Within Women's Plus Size Cotton Ribbed Tank	25-JUL-14	5	wasnt the right tank it was ribbed material	sent back because it wasn't the prefect tank it was ribbed. Didn't like material
Woman Within Women's Plus Size Cotton Ribbed Tank	28-JUL-14	1	One Star	Was a gift and they returned it. Said it looked cheap.
Woman Within Women's Plus Size Cotton Ribbed Tank	28-JUL-14	4	Knit top is very nice	The top fits well and the material is nice.  I like the top.
Woman Within Women's Plus Size Cotton Ribbed Tank	07-AUG-14	5	Five Stars	Nice color, nice fit.
Woman Within Women's Plus Size Cotton Ribbed Tank	11-AUG-14	5	this top looks great on. the color is terriffic and it looks ...	this top looks great on. the color is terriffic and it looks good on.  Again I will be ordering others in the same style, but in different colors.
Ellos Women's Plus Size Top in soft knit, tunic length	15-JUL-14	5	:3	I bought one of these a while ago in a different pattern and loved it.  Fair warning- the material is kind of thin (wear a black bra or a flesh colored bra with this) and it's totally a boob shirt, so if you have tig ol bitties, you will have to wear a plunge bra! (it really accentuates them too, so yay for a shirt that my husband can't stop staring at!)
Woman Within Women's Plus Size V-Neck 3/4 Sleeve Tee	23-JUL-14	3	Too big for me...	The shirts were way to large for me so I think so I think I am going to return them.
Woman Within Women's Plus Size V-Neck 3/4 Sleeve Tee	27-JUL-14	3	Ok top	Ok everyday top. Washed well.
Woman Within Women's Plus Size V-Neck 3/4 Sleeve Tee	08-AUG-14	5	I like the shirts a bit large and this fit perfectly	I like the shirts a bit large and this fit perfectly, large enough to satisfy my needs yet not too large to be baggy in sloppy way.  Love it and the color is great !
Denim 24/7 Women's Plus Size Satin Camisole	24-JUL-14	5	Great!	Just what I wanted.
Denim 24/7 Women's Plus Size Satin Camisole	25-JUL-14	5	I like it	Great quality.  Was what I was expecting.
Denim 24/7 Women's Plus Size Satin Camisole	27-JUL-14	4	Good quality	Nicely made but runs just a tad large.
Denim 24/7 Women's Plus Size Satin Camisole	09-AUG-14	4	Four Stars	Very pretty ,fit well
Denim 24/7 Women's Plus Size The Boyfriend Shirt	14-JUL-14	2	Two Stars	I was disappointed in the fabric. Very hard to iron. Fit was okay.
Denim 24/7 Women's Plus Size The Boyfriend Shirt	14-JUL-14	5	Five Stars	This shirt is awesome! So comfy!
Denim 24/7 Women's Plus Size The Boyfriend Shirt	20-JUL-14	5	around the house and run to your massage	just what i was looking for in a plus size.  fabric is good, style is great, happy summer shirt.
Denim 24/7 Women's Plus Size The Boyfriend Shirt	23-JUL-14	3	but I love the material	The fit was OK. I didn't order the right size. but I love the material. I should have ordered a smaller size.
Women's Plus Size Top, Perfect tank top	15-JUL-14	5	Five Stars	This is just a really great basic shirt for summer!  I bought lots of colors!
Women's Plus Size Top, Perfect tank top	16-JUL-14	5	Nice tank top	This is a really nice fitting tank top.  Use the sizing chart and you won't be disappointed.
Women's Plus Size Top, Perfect tank top	20-JUL-14	5	Nice top	Very nice top, nice shade of pink. Will order more in other colors.
Women's Plus Size Top, Perfect tank top	22-JUL-14	3	Not bad	A little thin material and they are short,  but good enough to bang around the house.
Women's Plus Size Top, Perfect tank top	22-JUL-14	5	arrived quickly	their clothes tend to run big so I ordered a size down. It fits nicely and is quality made like everything else they sell. Love love love woman within!!
Women's Plus Size Top, Perfect tank top	24-JUL-14	5	Five Stars	Such a beautiful color. and a perfect fit!  Thank you.
Women's Plus Size Top, Perfect tank top	25-JUL-14	4	Great Fit	When I ordered this shirt, I was a little hesitant, but it looked like it would fit a little freely and it did.
Women's Plus Size Top, Perfect tank top	29-JUL-14	4	top	Nice top that fits as expected.. It washed up well and is a good addition to my summer wardrobe. As I've said in previous reviews I wish they would reconsider their policy and accept Canadian credit cards/Pay Pal.
Women's Plus Size Top, Perfect tank top	31-JUL-14	5	Happy Customer	She was very happy with the way it fit
Women's Plus Size Top, Perfect tank top	31-JUL-14	5	mon luvs them	every thing that was described excellent job great service
Women's Plus Size Top, Perfect tank top	06-AUG-14	5	Larger Than Expected	I like the material and the purple color I purchased. The top runs large order a smaller size
Women's Plus Size Top, Perfect tank top	06-AUG-14	5	Five Stars	I have not worn it yet but will shortly. Thank You.
Women's Plus Size Top, Perfect tank top	10-AUG-14	4	Tank top	A little large but can wear  Nice shirt
Women's Plus Size Top, Perfect tank top	11-AUG-14	5	LOVE, LOVE THESE COTTON TANK TOPS BUT THEY RUN ...	LOVE, LOVE THESE COTTON TANK TOPS BUT THEY RUN LARGE.  I USUALLY WEAR A 3X BUT GOT 1X IN THESE.  THE 1X FITS PERFECT & IS VERY COMFORTABLE.  THE MATERIAL IS PERFECT-NOT TOO THIN & NOT TOO THICK.  VERY IMPRESSED AT HOW WELL THESE TOPS SEEM TO BE MADE-FIRST THING I NOTICED WAS I DID NOT HAVE TO PICK A DOZEN LOOSE STRINGS/THREADS OFF WHEN I OPEN THEM.  HAVE ORDERED ABOUT A DOZEN OF THESE TOPS.  I DON'T WANT TO WEAR ANY OTHER TANK TOP.  THE OTHERS FROM WALMART HAVE GONE IN THE TRASH.
Women's Plus Size Top, Perfect tank top	11-AUG-14	1	WAAAY too large	Not at all what I wanted or expected.  It is way too long; looks like a mini dress.
Women's Plus Size Top, Perfect tank top	13-AUG-14	3	Tank top	This top ran much larger than others I have purchased.  One of the armholes was larger than the other, too.  Will have to return it.
Women's Plus Size Top, Perfect tank top	13-AUG-14	3	fits as expected however	the top is made well and fits well but the color is not as expected, their is to much rust color in it.
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	13-JUL-14	4	Liked the color and the fit but after the first ...	Liked the color and the fit but after the first washing, the sleeves shrunk so they fit a bit tight now. Had I ordered a larger size the shirt would have been to big. Guess I have a weird body.
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	16-JUL-14	1	Way Too Big and Faded After One Wash	I'm a 16/18 on the top.  I ordered the 1x in blue and the shirt was huge.  I washed the shirt in warm and the color faded drastically after just one wash.  The shirt was really low quality.  Should have stuck with Land's End sales.
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	20-JUL-14	5	Five Stars	I loved this shirt so much that I bought 2 more in different colors.
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	22-JUL-14	5	my second one :)	Love the fit and I have it embroidered for a work shirt
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	28-JUL-14	5	Five stars	Great quality for price
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	03-AUG-14	5	... work lifting an pulling auto parts so they work great I love the length	I ware to work lifting an pulling auto parts so they work great I love the length
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	03-AUG-14	1	One Star	Too large--not as pictured/returned
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	05-AUG-14	4	But they are very comfortable and the colors shown are true to the shirts	The shirts I purchased fit very well, the material is a little thinner than I wanted.  But they are very comfortable and the colors shown are true to the shirts.
Woman Within Women's Plus Size Polo Short Sleeve T-Shirt	13-AUG-14	4	I like it.	Fits well. Too many buttons. Other than that, I like it.
Women's Plus Size Shirt in crinkle cotton	20-JUL-14	5	Very cool tops	I really like the comfort and coolness of the cotton crinkle fabric. Everyone that lives in Texas should wear this fabric all summer!
Women's Plus Size Shirt in crinkle cotton	23-JUL-14	1	too big	I received this aok, but it was way too big. I. was happy to see how easy it was to return, but afterwards, when the credit was due found out that there was a "reshelvfing fee".  What a way to make a buck.
Women's Plus Size Shirt in crinkle cotton	25-JUL-14	5	Yummy!	This shirt is light and flows nicely around the body, creating a breezy feel for the summer heat.  The color is wonderful and as pictured.  It is a little larger than I expected but for summer layering, it works very well.  I love this shirt!
Women's Plus Size Shirt in crinkle cotton	05-AUG-14	4	I love this shirt	I would give it five stars if it didn't feel just a little too large.  I have no problem with quality of product, service, packaging.  I get compliments on the vivid color and plan to order more.
Women's Plus Size Shirt in crinkle cotton	11-AUG-14	4	Comfy top for the office or play!	Cool top for work or play. Washed/dried without shrinkage.
Women's Plus Size Top, tank in knit	17-JUL-14	5	Great fit.	Love the color.  The top is a perfect fit.  Love it!!!
Women's Plus Size Top, tank in knit	31-JUL-14	5	Five Stars	every thing that was described excellent job great service
Women's Plus Size Top, tank in knit	07-AUG-14	5	Nice color, good fit.	Nice color, good fit.
Woman Within Women's Plus Size Thermal Knit Sweatshirt	30-JUL-14	3	Not for petite women	Too big under the arms. I am only 5'1" so it is long on me but I can shorten it up. Too bad the company doesn't offer petite sizing. Now that would be wonderful. Not all plus size women are 5 ft 4 inches tall.
Woman Within Women's Plus Size Trapeze Shape & Smocking Top	14-JUL-14	5	These shirts rock!!!	I have 12 of these shirts, and LOVE them!  I wear them all the time.  They fit large.  They are SUPPOSED to!  They are trapeze tunics!  They are very roomy and comfy; I don't like to wear anything tight and these are perfect.  They are long and hide unsightly bulges, being both roomy and long.  They are a very comfy material, and are thick.  They are not thin and flimsy.  I DID order the replacements for these.  The replacements are much tighter (and hence ride up and are not as long) and the material is very thin (not like these are).  I had ordered larger sizes when I ordered the replacements, but they turned out being smaller instead of larger, because of the way they shrunk them.  I gave all 3 of  my new ones away.  But this one listed on this ad is the old one, and they are still great!  (They have been making this particular style for years, and just changed the colors.  I wish now I had bought more while I could.  I have bought 2 of the black ones now, since that's the only color they seem to have left.)
eVogues Floral Lace Sleeve Top Black	13-JUL-14	5	I loved this when I got it in the mail I ...	I loved this when I got it in the mail I was so excited. It came in exactly on time and fit as expected. I love to wear this and would recommend this to anybody.
eVogues Floral Lace Sleeve Top Black	13-JUL-14	3	Good Looking Top!	Wife didn't like it so we'll give it away as a present. Nice color, comfortable material, and a nice piece of top wear for casual or dressy occasion.
eVogues Floral Lace Sleeve Top Black	14-JUL-14	5	.	Love it, wear it every chance I get.
eVogues Floral Lace Sleeve Top Black	15-JUL-14	5	Five Stars	Fits and looks great
eVogues Floral Lace Sleeve Top Black	20-JUL-14	2	not so good.	It doesn't drape on me like it does in the picture. On going to give it away.
eVogues Floral Lace Sleeve Top Black	21-JUL-14	2	Not worth buying	Fit great, looked great. But after the third wearing the lace started breaking apart and pilling. I stuck to the washing instructions exactly- but the low quality lace kills it.
eVogues Floral Lace Sleeve Top Black	21-JUL-14	5	Five Stars	I love this blouse! It is comfortable and is great as a dress up blouse or dress down.
eVogues Floral Lace Sleeve Top Black	22-JUL-14	5	The product is beautiful and works well on women with a fuller figure	The product is beautiful and works well on women with a fuller figure. Though i suggest dry clean or hand wash only, if used in a regular machine on a low or gentle setting the elastic in the lace breaks and hangs from the back/underside of the sleeves. Definitely worth purchasing as long as you take care of it right. Enjoy. <3
eVogues Floral Lace Sleeve Top Black	23-JUL-14	5	Five Stars	Love it! The sleeves were a tad long but Its very pretty and comfy
eVogues Floral Lace Sleeve Top Black	23-JUL-14	3	i really wanna love it	but i don't. it's just so very oddly constructed, and so very disappointing on :(  i love the gothy look of it, and was very excited to get it in the mail, and if any of the other shirts i ordered from this company had worked out, i may have kept it, thinking, well, maybe someday it will look better. nope, it's going back too.  so synthetic feeling, too!
eVogues Floral Lace Sleeve Top Black	23-JUL-14	5	I'm pleased.	Fits well.  I'm pleased.
eVogues Floral Lace Sleeve Top Black	30-JUL-14	3	WAY too small!!	I usually wear a 2x because I have a larger chest area, and that size fits comfortably. I purchased a 3x on other recommendations that the shirt would be a little small. I had no idea how small. I'm able to alter my clothing, but to others be wary. This fits really tight in the stomach area, with very little stretch. Getting a larger size alters the chest area but did not compensate for how tiny it was in the waist area for a person of my size. Just read the measurements with CARE!
eVogues Floral Lace Sleeve Top Black	31-JUL-14	1	One Star	Fell apart after the second time I washed it.
eVogues Floral Lace Sleeve Top Black	03-AUG-14	3	I order the 3x and it fits like a xl	Sizing is misleading.  I order the 3x and it fits like a xl
eVogues Floral Lace Sleeve Top Black	07-AUG-14	4	Lovely top	I read the other reviews so I was prepared for this to run small.  I am normally a 1X and I purchased the 3X.  It fits fine. No extra room, but not too tight, just snug.  Note that the lace under shirt is not a complete shirt and does not extend past the bust line.  It doesn't feel like it will ride up though. The bottom is not loose but banded.  It looks lovely on.
eVogues Floral Lace Sleeve Top Black	09-AUG-14	2	Didn't look half as good in person	This did not work for my curves and short torso at all. It really looked nothing like I expected. The draped part of the sleeve just hung loosely and there was no shape to the whole thing. It looked horribly made and flimsy. I returned it.
eVogues Floral Lace Sleeve Top Black	09-AUG-14	5	Order 2 sizes up!	Im glad I read the reviews first! I love this shirt but make sure you order 2 sizes larger than what you would normally order. I normally take an XL so I ordered a 3x and its perfect
eVogues Floral Lace Sleeve Top Black	12-AUG-14	2	Two Stars	Was a Little smaller than I thought
eVogues Floral Lace Sleeve Top Black	12-AUG-14	4	Very Cute!	after reading the other reviews, I decided to order a size bigger, but not happy I did. It's huge! Still, it's really cute and will still work paired with leggings or skinny jeans. My advice is order your normal size!!!
eVogues Floral Lace Sleeve Top Black	12-AUG-14	5	... sexy wish i got a size smaller but still nice	very cute sexy wish i got a size smaller but still nice
Set of 3 Colors No Lace Modesty Panels Chemisettes by Anne Sizes SM-XXL	08-AUG-14	4	Don't use as much as I thought I would.	Nothing wrong with the product.  Just more of a pain to worry about than I thought.  Have to check periodically that still attached to my bra and not just wrinkled up.
Womens Flamingos Fitted Hawaiian Shirt	03-AUG-14	4	CUTE TRADITIONAL HAWAIIAN SHIRT	It's very cute, a tiny bit snug.
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	13-JUL-14	2	Same as the other blouse I bought... ...	Same as the other blouse I bought. It was a Woman Within top and the magazine offers free shipping and free return shipping and these are toooo big and they said that I could return them both with a deduction of $7.95 off my return. Unfair in my opinion. 
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	19-JUL-14	3	waaaay to big	its about 3 sizes to big, but comfy.it makes me look shapeless ,the collars lost its shape already, in spite of which, its become my favorite shirt.  I would buy again but in a smaller size
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	21-JUL-14	3	looks like a maternity top but comfy to wear around the	Too large in the body, looks like a maternity top but comfy to wear around the house
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	25-JUL-14	5	I love shopping on line for clothes	I love shopping on line for clothes. And the prices can't be beat. It cuts out the shopping time. I have not ever been dissatisfied with anything I have purchased here. 
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	28-JUL-14	5	Great	Great fit, love the shirts, Great service
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	29-JUL-14	3	Not Really the Perfect U-Neck Top	I found the sizing to be way off. The product was much larger than described. I had to return it and decided not to order another because I was not impressed with the quality. The color however, was lovely. I have ordered their clothing before and was satisfied with what I received.
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	03-AUG-14	3	Pretty, but a abort to swim in.	Pretty and quality products, but way too large. It seems like 3 sizes too big. I'm swimming it.. I usually where a 1x and I ordered and 1x.
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	04-AUG-14	4	Four Stars	I LITTLE TOO LARGE IN THE SCOOP NECK PART BUT OTHER THAN THAT IT WAS PERFECT
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	07-AUG-14	5	Five Stars	I really love it.  It's a perfect fit.
Woman Within Women's Plus Size Knit The Cotton U-Neck Tunic	11-AUG-14	5	Five Stars	The style can go with anything and is comfortable.
Next Level Women's Fashion Sleeveless Tank Top, White, Small	10-AUG-14	5	I Wore the Top During Radiation for Breast Cancer	I ordered the tank tops to wear while I was undergoing radiation for breast cancer. The fabric is soft and soothing to my tortured skin and the top disappears under my clothes. Since, I purchased the tops to wear instead of a bra, I cannot comment on the combination of bra and top. I ordered a size smaller than I would usually wear in order to give my remaining breast some support. As it turns out, the size was perfect, the top is smooth under my clothes and the fact I am not wearing a bra is unnoticeable (I am a C). The length of the top stops just at my hips and does not bunch under my slacks. The tops are nice as an undergarment, but the fabric is not heavy enough to be used as a layering piece.
N6533 Next Level Ladies? Poly/Cotton Burnout Razor Tank - White - S	13-JUL-14	4	Four Stars	It's great thank you
N6533 Next Level Ladies? Poly/Cotton Burnout Razor Tank - White - S	15-JUL-14	5	Five Stars	This tank top is the best! Fits perfectly and thicker than most burnout tanks. Love them!
Women's Plus Size Shirt, cotton poplin with generous fit	03-AUG-14	2	It's very nice, but much larger than I expected it would ...	It's very nice, but much larger than I expected it would be. I have purchased several knit shirts and a T-dress in the same size and they were fine. Next time I would order the next size down.
FULL TILT Cinch Front Womens Tube Top	18-JUL-14	5	The new Tiny Tee	I have this top and it is really nice it fits well , but sometimes has the tendency to slip down.
Jockey Women's Staycool Reversible Tank	13-JUL-14	5	Happy with my purchase	I have three of these tank tops now and plan to collect one in every color.  I am very happy with the fit, fabric quality and comfort of the product.
Jockey Women's Staycool Reversible Tank	09-AUG-14	5	This is a very smooth comfortable and yes cool tank	This is a very smooth comfortable and yes cool tank.  I will be ordering more and slowly getting rid of my plain cotton tees.  These are a little pricey but the way they feel on the skin is worth the price.
Jockey Women's Staycool Reversible Tank	12-AUG-14	5	Excellent fit and fabric	Works well under summer tops without adding heat.
Denim 24/7 Women's Plus Size Whitney Lace Shirt	25-JUL-14	1	Not a good fit	This top does nothing for ones figure very disappointed
Denim 24/7 Women's Plus Size Whitney Lace Shirt	07-AUG-14	3	it appeared to have a distressed look to it in ...	it appeared to have a distressed look to it in the photo, however is is just solid black, also the fabric is very stiff, scratchy and uncomfortable.
Crystal Ab Rhinestones Faith Cross Black Tank Top	25-JUL-14	5	Bling!!	Perfect tee to express your devotion! It really makes a statement .
eVogues Plus size Low Cut Draping Top Pink	06-AUG-14	2	I was very excited to receive this top. I ...	I was very excited to receive this top. I even ordered it somewhat small. Unfortunately, this top is still too big and I have not been able to wear it.
Port Authority Women's Long Sleeve Value Poplin Shirt	31-JUL-14	5	Great fit	Great shirt for work, I'm a server and require a white button down with no pocket. Still somewhat fitted but not too tight. I'm small framed but busty and a medium was perfect.
Hanes Women's Jersey V-Neck Tee - 3 Pack # 51W3WH	10-AUG-14	2	Two Stars	Received it with holes
Sport-Tek LST850 Ladies Sport-Wick Stretch 1/2-Zip Pullover	06-AUG-14	5	The fabric is thick and it is absolutely wonderfully soft inside	The fabric is thick and it is absolutely wonderfully soft inside. It has the thumb holes I wasn't expecting, but in the winter, I work on a farm so this will be perfect.
eVogues Plus size Sheer Floral Lace Top Black	16-JUL-14	4	A little more sheer than the picture	Fast shipping, good quality and will work for what I intend.
eVogues Plus size Sheer Floral Lace Top Black	16-JUL-14	1	do not buy!  size is lying!	The reviews suggest ordering a larger size.  I ordered one TWO sizes larger than I wear and it was to small!!  I gave this FIVE-XL top to a ONE-XL friend and it fit properly.  This isn't just mis-sizing.  this is flat out fraud for sells!
eVogues Plus size Sheer Floral Lace Top Black	22-JUL-14	3	Doesn't look like the picture	I expected it to have a lining similar to the picture but there is no lining.
eVogues Plus size Sheer Floral Lace Top Black	25-JUL-14	5	Five Stars	Great summer shirt with black khakis . very cute
eVogues Plus size Sheer Floral Lace Top Black	27-JUL-14	4	love it!	I am a 2x because of my large chest and I ordered that exact size and it fits me perfectly fine. the lace is stretchy. I think the price is a little high, but I get complements every time I wear it and its a nice cover up in the hot summer months.  I recommend hand washing like other reviewers have stated. Stretchy laces pill and shrink the dryer, as I have learned from other garments that I have. I hand wash and hang in my closet with no problem.
eVogues Plus size Sheer Floral Lace Top Black	02-AUG-14	4	Cute & Well made clothes	Love this seller! Arrives ahead of estimated date, items are well made though priced a bit high but I've never been disappointed. Clothes are cute on full figures like mine,
eVogues Plus size Sheer Floral Lace Top Black	06-AUG-14	3	And yes I read the care label before I washed it but other shirts that I have that are similar have always done fine washing the	It's okay.  Wish I had listen to the ladies that reviewed this shirt before I ordered mine.  I put it in a garment bag and washed it in the washing machine on delicate.  Has little strings hanging all over it as if it stretched and the thread broke.  Very upset that the quality is no where near the quality of the other shirt I purchased from eVogues.  And yes I read the care label before I washed it but other shirts that I have that are similar have always done fine washing them the way I washed this shirt.  Loved the shirt before I washed it now have to try to fix it so I can wear it again.
eVogues Plus size Glitter print Necklace accented O-ring Top	13-JUL-14	4	slightly too small	beautiful shirt.  slightly too small .  even with using measurement
eVogues Plus size Glitter print Necklace accented O-ring Top	21-JUL-14	2	I recommend ordering a size or 2 larger	This shirt did not fit true to size. It was way to small for me. I recommend ordering a size or 2 larger. I had to send mine back for a refund. I was very disappointed because this shirt is really cute ! ugh
eVogues Plus size Glitter print Necklace accented O-ring Top	03-AUG-14	3	It's a little shorter than I would normally like but I'm still rocking it either way	The material is a little cheaper than I thought but kinda thankful since it is so breathable. It's a little shorter than I would normally like but I'm still rocking it either way!
eVogues Plus size Glitter print Necklace accented O-ring Top	07-AUG-14	3	size check	I bought another dshirt from your company that was too tight,  claiming to be size 2x. I am definitely not a size 3x. As a matter of fact, this shirt is the only item I own in that size, your co. may want to check it's sizes
eVogues Plus size Glitter print Necklace accented O-ring Top	09-AUG-14	1	Waste of monwy	This was the cheapest most worthless thing I have ever purchased. It looked cute but when I received it it is a thin badly made black tube too with the glittery see thru top half attached at the bottom and must be tied behind your neck but it never sits flat and feels like you're wearing a cheap child's Halloween costume.
Woman Within Women's Plus Size Tunic Length Tie-Dyed Print Top	18-JUL-14	5	Five Stars	I love this blouse I get lots of comments on it so beautiful.
Woman Within Women's Plus Size Tunic Length Tie-Dyed Print Top	06-AUG-14	3	The look is pretty boxy.	The fabric is much heavier weight than I was expecting which makes it hang differently than I thought.  The look is pretty boxy.
Woman Within Women's Plus Size Tunic Length Tie-Dyed Print Top	08-AUG-14	4	Size Runs Big	The shirt is a beautiful eye catching purple but the sizes run big.
Woman Within Women's Plus Size Tunic Length Tie-Dyed Print Top	11-AUG-14	1	Too bad fabric is stiff n heavy	Should of sent it back, it looked so comfotable n trendy. Too bad fabric is stiff n heavy, cant use spanx under it to thick. Design looks good by doesn't flow at all... giving it to goodwill.  Wash will shrink... all wrong... sorry
LAT Ladies Combed Ringspun V-Neck Sleeveless T-Shirt - WHITE - S Ladies'	28-JUL-14	5	Good choice.	It fits even better than I expected. It is comfortable and it is a good length. I would wear it everyday. I usually wear a medium but from the reviews ( love reading the reviews) some said it ran a little small so I ordered a large. Oh and it is cool too.
FULL TILT Essential Mini Stripe Womens Cami	03-AUG-14	2	Two Stars	keep your money, VERY CHEAP MATERIAL
Port Authority Ladies Short Sleeve Easy Care Shirt L508	05-AUG-14	5	Comfy, easy	These shirts work well for me, easy to wash and dry, fit as expected and lots of colors to choose.
Self Expressions Suddenly Skinny Tank with Lace (00488)	15-JUL-14	5	This is the best shapewear! The bust area is soft fabric that ...	This is the best shapewear!  The bust area is soft fabric that very lightly shapes but doesn't look like you have a binder on!  It supports both tummy and back better than any shapewear I have ever had, yet it's comfortable!  This is a must for middle control- you won't believe how great your clothes will fit!
Self Expressions Suddenly Skinny Tank with Lace (00488)	30-JUL-14	3	Pretty but ok	I purchased this tank top to hold in a muffin top as it was described as such. When I got it and put it on it is very pretty with the lacy bottom but as for holding in a tummy, it is not very firm or slimming. If you wear it under your shirt it will smooth out obvious lumpy areas but that's about it. I will continue to wear it because it's pretty and works fairly well but could be a little tighter. Maybe a smaller size might help me. Consider a smaller size if you purchase this product.
Maidenform Women's Self Expressions Shaping Cami	25-JUL-14	5	awesome! I have 4 of these !!	I love this tank. I'm 5'2" 120/125# and this fits snug . but that the way u want it!! To smooth everything out !! It looks great and feels great. Fits true to size in my opinion, since it's a garment meant to be tight.
Maidenform Women's Self Expressions Shaping Cami	30-JUL-14	1	One Star	Terrible fit. NOT A XXL
Maidenform Women's Self Expressions Shaping Cami	01-AUG-14	5	Five Stars	Love it. . My favorite cami!
Maidenform Women's Self Expressions Shaping Cami	12-AUG-14	5	Five Stars	Love it! Fits great, does the job without anything being uncomfortable or hot. I highly suggest this product.
Woman Within Women's Plus Size Top, Tunic Length Hassle-free Perfect Bigshirt	12-AUG-14	5	Banana Dot Big Shirt	Comfortable, lightweight fabric, low priced but looks expensive.  Beautiful color.  Highly recommend this great shirt.
Set 3 Cotton Modesty Panel/Cleavage Covers No Lace Chemisettes by Anne Sizes Sm-XXL	13-JUL-14	4	Cleavage Covers	I am happy with the cleavage covers, but I should have ordered a size smaller.
Set 3 Cotton Modesty Panel/Cleavage Covers No Lace Chemisettes by Anne Sizes Sm-XXL	18-JUL-14	5	Great for covering up surgery scar	I bought these for my mother who had chest surgery and is self conscious but the scar, which you can see with her usual v-neck blouses for work. She loves them and wears them every day. The loops needed to be wrapped two or three times around her bra straps to be secure, but she has no problem with them.
