Product	Date_Posted	Star_Rating	Title	Review_Text
The Dark Tower V (Wolves of the Calla)	05-AUG-14	5	Five Stars	Best one so far
The Dark Tower V (Wolves of the Calla)	08-AUG-14	5	Yet another great book in The Dark Tower Series	Yet another great book in The Dark Tower Series. Only 2 more books and I will have read them all. I put off reading this series because I was afraid of losing interest but that didn't happen at all. Quick as I finish one I'm ordering the next in line. Can't express how much I have been enjoying these books. Hate it will be coming to an end soon. Love traveling with Roland and his friends. 
The Dark Tower V (Wolves of the Calla)	09-AUG-14	5	I really enjoyed it immensely	This book stands alone in the series. I really enjoyed it immensely.
The Dark Tower V (Wolves of the Calla)	13-AUG-14	5	Another Solid Entry in the Dark Tower Series	After the previous book in this series (Wizard and Glass) which is, for the most part, a flashback to Roland's past, Wolves of the Calla picks up with Roland's current quest and ka-tet again. Said quest, however, is almost immediately sidelined by the ka-tet's arrival at Calla Bryn Sturgis, a farming community where they become caught up in a Seven Samurai-style adventure to rescue the small town from the mysterious and terrifying "Wolves" who periodically show up to steal the town's children.. I have to admit that, at first, I was a bit wary that this book, like the previous Dark Tower novel appeared to be setting aside the overall story's main quest. While Wizard and Glass came as a bit of a reprieve from the driving momentum of The Drawing of the Three and The Waste Lands , I wasn't sure if yet another diversion from the quest for the Dark Tower wouldn't just start to feel like literary water-treading. And in the hands of a less gifted and imaginative writer, this would probably have been the case. Fortunately, however, King's world-building, character development, and solid story-telling skills give this book a lot of momentum independent of, but not totally disassociated from, the overall narrative arc of the series.. Like The Gunslinger and Wizard and Glass, Wolves of the Calla hews closely to the tropes of the Western, albeit a Western filtered through Mr. King's dark and rich imagination. Once again, the story focuses on an ensemble cast, giving us a chance to view King's dying world through the eyes of the various members of Roland's ka-tet, as well as through the eyes of Father Callahan, who by strange paths has found his way to Calla Bryn Sturgis from the world of Salem's Lot . Most satisfying in this regard, is the page space given to Jake Chambers, the ka-tet's youngest member who must struggle with the consequences of his loyalty to his ka-tet and its mission.. Wolves of the Calla is a fine continuation of the DarkTower series, and long-time readers are not likely to be disappointed. King's skills as a writer of horror-fiction are again put to good use as he gives us a story in which bad things are coming, but we find ourselves unable and unwilling to look away.
1901	28-JUL-14	3	Good effort, but poorly executed	An entertaining read, but predictable and full of historical errors- most of which could have been avoided with literally an afternoon's worth of internet research or a quick skim of a few books. Good effort, but poorly executed.
Ship of Magic (Liveship Traders Trilogy)	20-JUL-14	3	Very slow start introducing characters and setting. Recovers ok ...	Very slow start introducing characters and setting.  Recovers ok toward the end but not enough for me to purchase Book 2.
Ship of Magic (Liveship Traders Trilogy)	30-JUL-14	3	Of ships and pirates	The start of this trilogy represents a good effort that diminishes only in the comparison to that of the Assassin's trilogy. The characters  are interesting and well developed, the plot is intriguing but a bit predictable, and trip to fantasy land takes time to fully absorb you. Looking forward to the second installment of the trilogy.
Ship of Magic (Liveship Traders Trilogy)	08-AUG-14	5	Good fun read	Good story, lots of action. Some very sound bits of philosophy worked in. Interesting characters and situations.
The Boys Are Back in Town	25-JUL-14	4	Time travel and horror...what's not to love?	I would have given this book 5 stars, but I felt the ending was somewhat contrived. There are several other ways, in my opinion, that the story could have ended that would have been much more satisfying. I really can't say more than that without ruining an otherwise enjoyable read for everyone.
Seduced by Moonlight (Meredith Gentry, Book 3) (A Merry Gentry Novel)	14-JUL-14	5	Seduced by Moonlight is one of the best in the series	The Merry Gentry series is one that I've read over 5 times.  Seduced by Moonlight is one of the best in the series.  You get a little bit of both Courts (The Shining Seelie, and The Dark Unseelie).  You learn more about Merry's men, and you can see feeling blossoming between the characters.  There also is quite a development in Queen Andias' sadistic behavior, that is a little scary, and makes you wonder how anyone survived for as long as they did with the Unseelie.. I just wish the series would. "speed up" some.  In some books it can span a few months. in others its like 1 day.  At some point Ms. Hamilton is going to have to wrap things up, I just hope it doesn't take 23 books to do it.  Because I'm starting to need "more developments" to occur, instead of the static walking of the characters now.
Seduced by Moonlight (Meredith Gentry, Book 3) (A Merry Gentry Novel)	31-JUL-14	4	Pretty good	Man, what a feast for paranormal lovers. Princess Meredith is seriously pretty bad ass, and for anyone to think otherwise is just dumb.. I love the idea that is no longer a mere-mortal. hmm. wonder if the rumors are true!?! Seems so to me, but I think we all figured that was going to come to a head eventually anyway. right. right?. So, in Seduced by Midnight. we had lots of little power trips coming along, didn't we? Nicca, bless his little heart got a boost, as well as the yummy Frost. oh and of course the mysterious Doyle. can't forget the "tiny" demi-fey, Sage. poor poor exiled Maeve Reed, also got her powers back. hmmm. anyone else?? Oh yea, Bartinthus. oops, I forgot Kitto. I think that's all. oh this was within a few days! LOL. So Meredith is slightly possessed with the powers of Danu. hence the ability to bring sidhe into their powers and/or bring their powers back.. It was kind of a power trip. LOL. totally pun intended!. Merry and her men head back to Unseelie court for a few days full of events. Well the book ended only after day 1. And a mighty busy day that was! Which included, but not limited too, an additional handful of men to which she needs to bed (including Sholto!), a duel to the death, a blood rage spell on the Queen to which she slaughters most the guard, a wet reunion with Bartinthus (hehe), an assassination attempt on Merry, and even some possession tricks.. Very intense and in depth book. I may need to go back and re-read it to really get what the hell happened, lol!
Seduced by Moonlight (Meredith Gentry, Book 3) (A Merry Gentry Novel)	03-AUG-14	5	Politics and Magic Make Powerful and Dangerous Bedfellows	In the third installment of the Merry Gentry series, the steamy factor increases exponentially. The men and Merry are finding a good groove with each other and as the magic of the goddess returns to them more and more, the stakes increase.. In this book, we also see some of the side effects of what happened at the end of the last tale and what happens after someone unleashes the worst thing the modern faerie courts know. We see characters like Rhys grow in power and others, like Kitto, come into power they never knew possible.. There are also a lot of politics amidst the steamy scenes in this book. We get a lot more insight into goblin culture especially, and it is interesting to see how the factions are playing out there even as drama unfolds at the Unseelie court.. As our fond group returns to the sithen, more chaos plays out as the Queen's ring makes magic come alive and the Queen herself isn't always pleased. Along with the Goddess' magic, comes the magic of betrayal from others inside Andais's court.. The book adds to the depth of the series and we learn more about politics both inside the Unseelie court and elsewhere, and we also see hints of how strong Merry could become. Overall, it's a great addition to the series.
Fool's Fate: The Tawny Man Trilogy Book 3	14-JUL-14	1	Dreadful, dreadful book!	What a dreadful book! It's the sixth in the series and although there are some good ideas in the earlier books this one just drags the story out way past the point it should finish. She spends the last third of the book laboriously tying up loose ends then tying them up again. And her explanatory, moralising style, which you can sort of put up with in earlier books when the story ideas are good just really grates. And what badly handled, clunky language! And as if that wasn't enough I hear she's writing yet another story with these characters.  like a dog going back to its vomit.
Fool's Fate: The Tawny Man Trilogy Book 3	15-JUL-14	5	A+	best series I've read in a while, and its not evil.
Fool's Fate: The Tawny Man Trilogy Book 3	30-JUL-14	5	What a great series of two trilogies!	When I finished this book, I just sat for a while and thought about all the loose threads the author had woven together from the first book of the first trilogy to the last book of this one. She did an amazing job of it!. I don't have any patience with foul language or wanton sex scenes. Robin has the ability of creating great stories without resorting to any of that stuff.. I know I'm going to dig into some more of her writing in the future. It's kinda like Lay's potato chips - "You can't eat just one!"
Fool's Fate: The Tawny Man Trilogy Book 3	02-AUG-14	5	Astonishing	One of the best books I've ever read,,, even after the first two books ,she (the author) surpasses herself.,,,oh how I miss the fool
Fool's Fate: The Tawny Man Trilogy Book 3	05-AUG-14	5	Sad, joyous, an end that leaves one satisfied.	I generally prefer audio books, now that I have become accustomed to them.  This last book in the trilogy was not yet available on audible.com when I finished book 2. I'm glad I decided to read it, rather than wait.. The emotional ups and downs are frustrating but not unrealistic given the story. I get tired of angst for the sake of angst that permeates so many novels written of late.  It seems that self-loathing is a popular and permanent state of being for some heroes.  Fitz has his share of difficult times but it is plot driven. it is also balanced by humor and happier times.. The first book in the next trilogy is set to be released in a week.  I am eager to read more about these characters but I must say that this series has left me well satisfied and content. I may wait until all three are released before I purchase them.. Do yourself a favor and read this series after the Assassin's series. get them all, right now, and settle yourself in a comfy chair with a cup of tea and jump into this fascinating world!
American Gods	13-JUL-14	5	One of Gaiman's Best	The "what if ??? was true?" premise of this book is wonderful and wonderfully executed.  Gaiman is in top form.  Like some of his other books, his main character Shadow is on a journey and meets a whole slew of other characters that are interesting and well-done in their own right.  Gaiman traces the intersection of 50 other stories without a mistep.
American Gods	16-JUL-14	1	Forget American Gods	I did buy this book, from Barnes & Noble.  That was my first mistake.  American Gods is really one awful book.  I got up to page 190 and am now throwing in the towel.  Shadow is an interesting concept as is the book overall, but the writing is terribly disjointed.  Mr. Gaiman can turn a phrase, but overall it seems like he wrote the book while distracted with something else.  Not recommended.
American Gods	18-JUL-14	4	Four Stars	Premise somewhat similar to Terry Pratchett's Small Gods although much darker. Very enjoyable.
American Gods	20-JUL-14	5	Gaiman's childish fantasy meets dark adult reality.	Definitely a longer  book as far as Gaiman's work goes, but it kept you guessing until the very end. The initial character progression seemed slow, but then quickly turned to the one-line plot changing sentences thrown at you in the end of a chapter that are all too familiar to Gaiman fans.. Likewise, the main character Shadow, while not necessarily the most relateable due to his initial desensitization for all of the actions going on around him, became a well developed character midway through the book.. If you are looking for a fantasy book that will make introduce a new concept of gods and their function in the American society full of plot twists and novel concepts be sure to pick up this book.
American Gods	21-JUL-14	3	Long and dragging story	it's an interesting concept for a book and the overall plot is good.  however, the book drags with all these irrelevant side stories.  I ended up skipping a lot of things.
American Gods	23-JUL-14	5	Now THIS is storytelling!	This was a wonderful and unique book that I never wanted to end. It's a reminder of the lingering power of words upon our imagination, despite the ever intruding presence of technology into our lives, that a good story can still capture our hopes and curiosity and claim our hours.
American Gods	25-JUL-14	3	Gaiman created a beautiful painting of a world in which to set a ...	Read Southern Gods by John Hornor Jacobs instead, it is superbly well crafted and deals with the same ideas.  Gaiman's idea was very interesting and he obviously did his homework in researching and creating the backstories and rules for how all these gods would interact in the modern world.  All this was interesting.  The rest of the story was kind of a let down and he wasn't able to execute the life-changing epiphany of the main character.  He spent much of the story explaining the main character's actions and motivations without making any real connection to him.  In the end, Gaiman created a beautiful painting of a world in which to set a story and then fell flat actually telling it.  I didn't care what happened next at any point of the book.  Save your time and read Southern Gods.  It is a masterpiece and tells the same story much better.
American Gods	01-AUG-14	4	right up until the end it's a wonderful experience living in the world he creates	Neil Gaiman's books always struggle to end well; the story just sort of stops going. Still, right up until the end it's a wonderful experience living in the world he creates, and American Gods is no exception. I only fault him for his ending; to me, a great story should close with a button-moment, and this book doesn't quite hit that mark.
American Gods	01-AUG-14	5	it's deep and brilliant and weird and compelling	I can't really say anything about this that hasn't been said by lots of other people: it's deep and brilliant and weird and compelling.  The worldbuild is fantastic, the characters pop, and it's just plain *good*.
American Gods	03-AUG-14	4	only to have him turn up again like a bad penny	American Gods follows Shadow on his journey.  It starts out with Shadow in prison, soon to be released.  On the eve of his release, he finds out his wife (Laura) has just died and that he's getting released early.  Shadow travels back home for his wife's funeral.  Along the way, he encounters Mr. Wednesday, who acts oddly and seems to know more about Shadow than he should.  Shadow tries to ditch Mr. Wednesday, only to have him turn up again like a bad penny.  It seems Mr. Wednesday wants to hire Shadow to work for him.  After several drinks of mead, Shadow agrees.  The work mostly entails driving Mr. Wednesday around, and, should he die, holding a vigil for him.  Slowly Shadow realizes there is more to Mr. Wednesday than he imagined.  Known by many other names, Odin is the most prominent, a God.  Odin and Shadow travel America searching out others to help them in the upcoming war.  Gods originally arrived in America via the belief of the people who traveled to America.  Over time, belief in Gods has wained and been replaced by technology and cultural fads.  Lack of belief weakens them and has caused many of the American Gods to lead a life of mere existence rather than the life enjoyed in their glory days.. This was an interesting read.  Not really like the other works I've read by Gaiman, but his stamp is still on it.  I liked coming to the realization of who the various Gods were as Shadow was drawing the same conclusions.  I must admit, I was slow on the uptake and didn't realize who one was until the very end (though this was as intended since that's when Shadow realizes it as well).  I think in the end, I was hoping for a bit more fantasy or supernatural elements, thus the 4 star rating instead of 5.  The supernatural elements were there (we are talking about Gods after all), but they were underplayed and supplemental versus the main focus.  The story really is about Shadow's journey.. Some good quotes:. "Every hour wounds.  The lastone kills.". "Shadow had heard too many people telling each other not to repress their feelings, to let their emotions out, let the pain go.  Shadow thought there was a lot to be said for bottling up emotions.  If you did it long enough and deep enough, he suspected, pretty soon you wouldn't feel anything at all.". ". a town isn't a town without a bookstore.  It may call itself a town, but unless it's got a bookstore, it knows it's not fooling a soul.". "Fiction allows us to slide into these other heads, these other places, and look out through other eyes.  And then in the tale we stop before we die, or we die vicariously and unharmed, and in the world beyond the tale we turn the page or close the book, and we resume our lives.". "You people talk about the living and the dead as if they were two mutually exclusive categories.  As if you can not have a river that is also a road, or a song that is also a color.". "He wondered whether home was a thing that happened to a place after a while, or if it was something that you found in the end, if you simply walked and waited and willed it long enough."
American Gods	13-AUG-14	4	Must buy	Good book. Refreshing storyline.
Arthur (Pendragon Cycle)	09-AUG-14	3	Three Stars	Ok, lagged at end.
Imajica	15-JUL-14	5	Great epic	If you are a Clive Barker fan, dont miss this one. Great epic tale
Journey into the Void (Sovereign Stone Trilogy)	06-AUG-14	4	Four Stars	All the books  are great.
Krondor: Tear of the Gods (Riftwar Legacy)	19-JUL-14	5	Five Stars	Loved it to the very end! There is nothing I could say negative!
Krondor: Tear of the Gods (Riftwar Legacy)	30-JUL-14	4	Great read. hard to put this down	Great read.  hard to put this down.  entire Riftwar series is a must read
Krondor: Tear of the Gods (Riftwar Legacy)	07-AUG-14	4	fun read!	Plot moves well.  The characters are well drawn.  Some of the dialogue and interactions are a bit trite.. I'm ready for the next volume.
Merlin (Pendragon Cycle)	11-AUG-14	5	Excellent	This is my fifth time to read the Pendragon cycle. The books are still as enchanting as the first time.
Neverwhere	13-JUL-14	5	Read it again and again	Love, love, love. He creates such worlds to walk through. Gaiman is a true poet and this book is a genuine favorite.
Neverwhere	14-JUL-14	5	So delicious.	as always a delicious read I couldn't stop myself from.devouring like a bag of cookies. thank you again Mr Gaiman.
Neverwhere	17-JUL-14	5	Captivating	Really excellent story. Makes me want to read more from this author.
Neverwhere	17-JUL-14	5	Neil Gaiman is a wonderful story teller	Wow!  I had no idea what this book was about, but it immediately captured my interest.  Neil Gaiman is a wonderful story teller.  I look forward to reading more of his works.
Neverwhere	21-JUL-14	3	not a very deep book	The story was not very fluid but had a good overall theme. Good reading if you want something light. Full of adventure. The book kind of left me wondering about some of the characters. Death did not seem final. It's seems like their should be a part 2 that can tie up the lose ends and dive into what Door ends up doing with her Fathers legacy.
Neverwhere	21-JUL-14	5	Found another author I love!	My first read by this author. if you are not a fan of story lines with "other worlds", frightening situations, suspense,  and sometimes horrific happenings, this is not a book for you. if on the other hand, you are, like me, a reader who enjoys and appreciates a well written story, with all the characters leaping out of the pages to immerse you in their journeys. this is definitely a Must Read!  I am now well into another novel by Neil Gaiman, and look forward to the next one I choose!
Neverwhere	21-JUL-14	5	Another winner!	I love all of his books.  He is so creative with his characters and story line, it is like sitting down with a big bowl of popcorn, once you start you can't stop.  This is one of those books you want to savor every word, no skipping boring paragraphs here!
Neverwhere	22-JUL-14	4	Interesting premise. The story was captivating and well told ...	Interesting premise.  The story was captivating and well told,
Neverwhere	22-JUL-14	3	Not too impressed with this one	I read this book on a whim, and maybe I shouldn't have because it's not the genre I typically read, but I feel it's only fair that I still give my honest review of it.. I felt that the descriptions were at times overly done and things could have been described using fewer words to tighten the story up a bit and to make it a faster read, which brings me to my next issue.. It read slowly, and not because of the plot itself, but because of the way the book was written.. The storyline was okay, though it didn't totally convince me. Overall, I'm not impressed with this book.
Neverwhere	22-JUL-14	5	Best book. Ever. Seriously.	This is pretty much my all-time favorite book on the planet. Just purchasing electronically, so I can have it with me always. :-)
Neverwhere	22-JUL-14	5	Five Stars	Love Neil Gaiman :)
Neverwhere	23-JUL-14	4	Won't disappoint	In true Gaiman fashion, he weaves a tale that will trap you in it until the end. Only thing keeping it from being a five is his typical pace of a story. You get wrapped up learning the intricacies obis created world and then suddenly all is revealed and the book is over. Maybe this is selfishness and wanting the story to last longer. But certainly entertaining, eye opening and worth the read.
Neverwhere	23-JUL-14	3	Could have been excellent, but it was only ok.	Neil Gaiman's  Neverwhere takes the reader on a playful trip through a fantastical world that exists beneath our feet. I am not familiar with Gaiman's entire catalog, having only read American Gods and Neverwhere, but it was quite obvious to me that this was one of his earlier books. The concept behind the story and the possibilities it opened up initially violently grabbed my attention and and held it fast. However, as the story progressed, the flat characters, moments that were silly for the sake of being silly, and lazy writing dulled the edge of my interest. I feel like with another rewrite and a little more aggressive editing, this book could have been something special. In the end, though, the story was interesting enough to keep me reading, and I would be comfortable recommending the book to anyone interested in a unique blend of myth, light-hearted story telling, and urban fantasy.. The Bad:. 1. The writing itself in the book often struck me as lazy and sometimes amateurish. I came across multiple sentences that employed "had  had" as well as copious amounts of commas and the word and. If I recall correctly I came across a sentence when seven instances of the word and in it. While not really incorrect, these sentences could have easily been rewritten to look and read much cleaner. Additionally, some of his descriptions struck me as things that I would read while grading a high school creative writing assignment. "It had been like watching  Emma Peel, Bruce Lee, and a particularly vicious tornado, all rolled into one and sprinkled with a generous helping of a mongoose killing a king cobra.". 2. The characters were boring, cliche cookie cutter characters. Richard is your average bumbling hero, a la Arthur Dent. After him we have the magical teenage girl out to solve the murder of her family, the sexy and self confident badass hunter, and the witty rogue of questionable loyalty. The only characters in the book I reallyenjoyed were the two most present bad guys. They were comfortably evil and their general demeanors were quite amusing, unfortunately they were not enough to prop up the rest of the cast.. 3. The ending was painfully predictable  and the book finishes with little more than a whimper.. The Good:. 1. The setting for the story is quite interesting. Beneath some large cities, an "under city" exists, in this case, London Below. These under cities are filled with magical people who have fallen through the cracks of the city above and cease to exist there. All of the denizens of London Below have some kind of magical or supernatural ability, ranging from the mundane to the miraculous.. 2. The pacing and storytelling was done well enough that, despite the quirky grammar and run on sentences, I was able to immerse myself in the book. While the story was not immeasurably unique, and I was not left with a book hangover after I finished; I felt like reading Neverwhere was time well spent.. The Meh:. 1. Gaiman's Britishness is pretty prevalent in the book, and I tend not enjoy overly British things. This is not an exceptionally bad thing, but more of a personal taste. And I have to admit I feel a bit silly griping about it - the book is set in London after all.. Synopsis:. Richard Mayhew is just your average, slightly-bumbling guy. He's got a nagging fiance and a fairly run-of-the-mill existence. While on the way to an important dinner date one night, a filthy and bloody girl suddenly appears in the street before him and his fiance. Jessica demands they ignore the girl, but Richard simply can't. She refuses to go to the hospital so Richard cancels his date with Jessica and takes the girl to his apartment. The girl, known as Door, heals miraculously overnight, and shortly afterwards leaves Richards care, but just after she's gone Richard discovers that he doesn't seem to exist anymore.In order to reclaim his life he will have to set off into the bowels of London Below, where he will encounter Velvets, Sewer Folk, Rat Speakers, and even an Angel.
Neverwhere	23-JUL-14	2	Loved Loved Loved The Graveyard Book	Loved Loved Loved The Graveyard Book, but not Neverwhere. While it had an interesting premise, it was very difficult to care for these characters as they went through their various travails. I found it difficult to like or become invested in the characters.
Neverwhere	23-JUL-14	3	it's okay.	interesting read, a fantasy novel, good characters, several surprises.  If there is a follow up book i wouldn't want to read it, so i'd say this is an okay book.
Neverwhere	24-JUL-14	5	Unexpectedly Fun...	I wasn't sure what to expect when I picked up Neverwhere. I'd heard of Neil Gaiman but never read anything from him before. I was very happy I took the chance! The book is as unique as I've read, I thought the characters were great, the story was a lot of fun, and the writing was top notch. It's a adult story due to a bit of language. I'll be looking for more from this author for sure.
Neverwhere	25-JUL-14	5	Everywhere is Everywhere	I thoroughly enjoyed Neverwhere. Such wonderful characters and fantasy in a very non typical way. I highly recommend this book to anyone with a love for the imaginative.
Neverwhere	25-JUL-14	4	Time well spent	it was an interesting and well thought out book. fairly easy to relate and follow the characters in their journeys under London. very interesting and fun
Neverwhere	25-JUL-14	5	Feel something	Too short is my only greedy nudge. A story arc that just feels right and a story well told. Read it and feel something.
Neverwhere	27-JUL-14	5	A light and trippy tale	I enjoyed reading this.  Sometimes action and mystery.  Other times poetic and lyrical.  Only in a few places did things seem poorly written and then sometimes it made sense later.  Most likely it all made sense, but I'm not sharp enough to know it.  Sometimes I felt that this was written for a younger audience,then other times the story seemed rather adult (but not in a gross way).  Then I would realize that this is a fairy tale of sorts, and isn't that true for all fairy tales?  So this is a modern day fairy tale.  Bravo!
Neverwhere	27-JUL-14	1	In another time space and world	Not my type of book- all fantasy which never appeals
Neverwhere	28-JUL-14	4	Great quick summer read	I have read a few books by the author, and I enjoyed this one the most. I thought the storyline was interesting and the characters engaging.  Although the idea of a "London Below" is new- having visited London several times it was easy for me to imagine an alternate world of forgotten people. I love the characters Croup and Vandemar, wicked as they were.  A few f-bombs are present, so watch out for younger readers.
Neverwhere	28-JUL-14	4	It was fun reading it and I definitely don't regret time to ...	I reserve 5 stars for exceptional books, which was not the case -- but Neverwhere is highly entertaining, imaginative, playful. It was fun reading it and I definitely don't regret time to read it. The book is more a series of scenes; it does not have a strong internal structure. It feels as if a storyteller started a story, which then continued to live on its own.
Neverwhere	28-JUL-14	5	Typical Gaiman...awesome!	Another triumph by Neil Gaiman. This one is your typical adventure story of an unsuspecting subject getting pulled into a magical world. A lot of children's and teen fiction follow this formula, but Neil makes it work with adults splendidly. I have yet to find a book by him I haven't liked.
Neverwhere	30-JUL-14	5	Liked it from page one	Excellent read. Gets your attention at once and doesn't let up! Mind bending twist on London reality.
Neverwhere	31-JUL-14	4	Awesome!!!	It was an interresting book and the characters were amazing. I didn't want to put this book down. Loved it!
Neverwhere	01-AUG-14	5	a great escape	A truly wonderful read with rich characters and many strange places. This book rang true for me as I've often wondered about alternate realities. Wish there was a sequel.
Neverwhere	01-AUG-14	2	It tells a good history of London	This book was all over the place. A little too fiction for my liking. Borderline sci-fi. It tells a good history of London, but the story itself is just odd. A make believe world of killers, thieves, and scummy people. Quite disgusting at times. Just wasn't for me
Neverwhere	04-AUG-14	4	A lovely story with tons of fantastic details!	I loved this book! Neil Gaiman has yet to disappoint me. His storytelling is unique and blends seamlessly from reality to the fantastic. My only contention would be is that I believe this book would have made a better short story than a novel (which was its originally intended to be) because I feel the story wouldn't have lost much, if any, of it's charm and detail had it been left as a shortened version. Other than that, it's a great peek into the places where the mystical and spiritual meet the mundane. I consider it a worthy purchase and am glad to own so many of this wonderful author's books.
Neverwhere	04-AUG-14	5	love me my Neil Gaiman	Love his stories. You think they're going to be similar and there is pleasant familiarity but once I start a book- I can't stop
Neverwhere	05-AUG-14	5	Truly Unique, Fantastical Tale	Richard, the protagonist, leads a drull, boring and largely superficial life. So boring is his existence, in fact, that I struggled with the first 50 pages, which pretty much dedicate themselves to telling you all about. Sort of like that coworker who believes their absolutely mundane existence deserves a play by play accounting every Monday morning at 8am, the first pages of this novel can almost push a person away.. But that's not because "Neverwhere" gets off to a slow start. Rather, its because the reader absolutely needs to understand how mundane an existence Richard leads before the events of this tale. Because once things get going they never let up.. I want to tell you that Neverwhere is a modern day Alice in Wonderland. And conceptually, there is truth in that statement. But Neverwhere is also an utterly unique tale, with a world unlike any other. If you're looking for something truly fantastical, grab this tale. At times dark, at times uplifting and wholly fantastic in scope and setting, Neverwhere is. well, Never anywhere close to anything else you're likely to read.
Neverwhere	07-AUG-14	5	Awesome!	Neil Gaiman once again sucked me into a world of imagination and wonder that I couldn't break free from till I was done and even then I wished it wouldn't end. Thank you sir.
Neverwhere	08-AUG-14	5	Five Stars	I couldn't stop reading!
Neverwhere	10-AUG-14	5	Wow. Just. Wow	I've heard of Gaiman's work and how good it was but after reading this book, I'm a fan! From the first page to the last sentence was just awesome and I recommend everyone pick this book up.
Neverwhere	11-AUG-14	5	Wonderful story. Enjoyed every moment	Wonderful story.  Enjoyed every moment.
Neverwhere	12-AUG-14	5	Loved it	Never read a book with villains this disturbing and funny. The characters are wonderful, unique, and colorful. Highly recommend this book.
Neverwhere	13-AUG-14	2	Two Stars	A Grimm's fairy tale somewhat upsetting and lacking in romance abeit gory and weird
Paladin of Souls (Chalion Book 2)	08-AUG-14	5	Time well spent	Wonderfully complex story, well drawn characters.  It helps to have read the first book but is not at all necessary.  Starts a little slowly but picks up pace and gallops to its ending.  The reader in the Audible version is excellent.
Stardust	15-JUL-14	3	ok but could have been better	I actually liked the movie better. I think this is the first book I have ever said that about. The story changes in the movie worked better than the original story. It was good, but a bit disappointing
Stardust	23-JUL-14	5	A Wonderful Journey	This is as beautiful a fairy tale as one could ask for. Kings, princesses, fantastic creatures and even more fantastic adventures, Neil Gaiman brings it all to life with simple and very effective prose. I would not criticize any aspect of this book with the possible exception of not hearing more about the travels in the end. Highly recommended.
Stardust	25-JUL-14	5	Beautiful.	This is one of my favorites.. I really like Gaiman and I love fairytales, so Stardust was a big thing in my life.. I could praise this book till tomorrow, but I sincerily think it speaks for itself. I loved it, and if you like fantasy, faeries, witches, murders, surpreises, mistery and a good story, you will like it too.. This is the kind of book that I look foward to share with my children one day.
Stardust	27-JUL-14	5	Great read	If you enjoy fantasy with witches and fairy lands to explore then this will not disappoint. Very easy to fall into the world the author creates!
Stardust	30-JUL-14	4	It was a good book. I had seen the movie first and ...	It was a good book.  I had seen the movie first and they weren't exactly the same.  But overall well written and worth reading!
Stardust	06-AUG-14	5	When you wish upon a star	Enjoyable tale about the world of men and faerie by Neil Gaiman.  It starts a year before the birth of the protagonist, Tristan Thorn, and by the end of the novel all the disparate threads of the prologue have been woven together in a satisfying ending.  Tristan is a young man in love with the prettiest girl in the village and one night he swears that he will do anything to obtain her hand, including traveling past the Wall into the land of faerie to retrieve a falling star for his sweetheart.  The village has posted men day and night to prevent the villagers from passing through a gap in the Wall and also to prevent anyone coming from faerie into the village.  The circumstance of Tristan's birth allows him to pass unmolested by the night watchmen and he is on his way to adventure.. On his journey, Tristan finds the star with the help of a strange little man but he also  encounters two witches, one murderous and one who is simply larcenous in nature, a bewitched woman in the guise of a bird, a noble unicorn who manages to save the Tristan and the star at great cost, and a pirate in a flying ship.  Tristan also uncovers the truth of his birth and how his true heritage is connected to a kingdom currently without a leader.. Gaiman has a nice flair for whimsy in his writing.  His descriptions of the surroundings and the many characters that populate the novel are superb, so much so that this reader had no trouble seeing in his mind what is happening in the novel.  What I enjoyed most was Gaiman's ability to use nursery rhymes and poems as plot devices and have the characters come to life in the novel.  For example, Gaiman quotes The Lion and The Unicorn to evoke the two beasts battling for the jeweled crown lying in the grass in a clearing.  Tristan manages to save the unicorn and in return the mystical beast assists Tristan and the star on their journey.. Lots of fun.  The reader won't be disappointed in this book.
Stardust	06-AUG-14	3	Stardust was a fun little read	Stardust was a fun little read.  It's the story of Tristran Thorn and his search for a fallen star.  He travels through Faerie to find the fallen star and bring it back to his love, Victoria, in his hometown of Wall.  Along the way, he discovers that things aren't always what they seem in Faerie.  It's a cute little story with a couple twists and turns.  It's not the best Gaiman work I've read, but it's fun and imaginative in its own right.
Stardust	07-AUG-14	5	Delightful :-)	This was a wonderful, imaginative piece of fantasy literature. I thoroughly enjoyed reading it and I was sad when it was over.
Stardust	13-AUG-14	3	About half of this book is really great. Fun	About half of this book is really great. Fun, riveting, page turning stuff. Then it just seemed trail-off. It's hard to believe that the person that wrote the first half is the same person that wrote the second half! It's like he gave up on developing a coherent and connected plot line. Still a fun read, but what's starts as a fantastic book finishes as just kind of meh. I watched the movie after and found it much more satisfying.
Taliesin (Pendragon Cycle)	19-JUL-14	3	Strong start, weak ending.	Great characters and story lines up to and including the Atlantean cataclysm. Lost its way after that in Britain, ending with a shallow death for Taliesin. Feels like this should have been two books to allow Taliesin more time to be as interesting and filled-out a character as Charis.
Taliesin (Pendragon Cycle)	13-AUG-14	5	Fantastic Read	I think that the book is spellbinding.  So good, in fact, that I have purchased Merlin, the next book in the series.
Talon of the Silver Hawk: 1 (Conclave of Shadows)	19-JUL-14	5	Five Stars	Great read, and great series.
Well of Darkness (Sovereign Stone Trilogy)	13-JUL-14	5	and they didn't disappoint. The characters were great and helped to draw ...	Weis and Hickman's name is what drew me to this title, and they didn't disappoint. The characters were great and helped to draw you in the story and detail made you feel as if you were living the story
